"TOA5","250101","CR800","24913","CR800.Std.30.01","CPU:Rancho Largo.CR8","16822","M1440"
"TIMESTAMP","RECORD","TempAire_Max","TempAire_TMx","TempAire_Min","TempAire_TMn","HumRel_Max","HumRel_TMx","HumRel_Min","HumRel_TMn","BattV_Max","BattV_TMx","BattV_Min","BattV_TMn","HR_NEMA_Max","Temp_NEMA_Max"
"TS","RN","Deg C","Deg C","Deg C","Deg C","%","%","%","%","Volts","Volts","Volts","Volts","%","Deg C"
"","","Max","TMx","Min","TMn","Max","TMx","Min","TMn","Max","TMx","Min","TMn","Max","Max"
"2017-07-25 00:00:00",192,26.74,"2017-07-24 09:41:35",20.31,"2017-07-24 02:50:25",100,"2017-07-24 01:33:00",80.1,"2017-07-24 09:18:55",13.25,"2017-07-24 06:10:00",12.72,"2017-07-24 05:17:40",62.26,34.09
"2017-07-26 00:00:00",193,26.81,"2017-07-25 12:04:45",20.84,"2017-07-25 01:38:25",100,"2017-07-25 00:25:55",84.6,"2017-07-25 13:59:05",13.25,"2017-07-25 07:00:40",12.73,"2017-07-25 05:25:05",62.01,33.57
"2017-07-27 00:00:00",194,28.94,"2017-07-26 10:50:50",20.93,"2017-07-26 03:08:15",100,"2017-07-26 00:14:30",63.88,"2017-07-26 02:24:10",13.23,"2017-07-26 06:28:20",12.73,"2017-07-26 05:10:30",64.63,36.7
"2017-07-28 00:00:00",195,29.45,"2017-07-27 09:46:00",21.27,"2017-07-27 02:47:50",100,"2017-07-27 00:00:05",73.56,"2017-07-27 09:49:35",13.23,"2017-07-27 06:23:40",12.73,"2017-07-27 05:22:25",65.79,37.54
"2017-07-29 00:00:00",196,28.33,"2017-07-28 10:58:00",20.84,"2017-07-28 04:25:30",100,"2017-07-28 00:00:05",78.39,"2017-07-28 09:25:20",13.25,"2017-07-28 06:09:45",12.73,"2017-07-28 05:21:10",68.91,36.51
"2017-07-30 00:00:00",197,27.56,"2017-07-29 13:30:40",20.07,"2017-07-29 17:54:50",100,"2017-07-29 00:42:10",83.3,"2017-07-29 08:52:15",13.25,"2017-07-29 06:29:20",12.72,"2017-07-29 05:09:05",68.38,34.76
"2017-07-31 00:00:00",198,28.52,"2017-07-30 13:15:55",20.32,"2017-07-30 22:02:10",100,"2017-07-30 14:02:20",76.59,"2017-07-30 13:17:25",13.24,"2017-07-30 06:13:40",12.72,"2017-07-30 05:26:50",71.63,38.44
"2017-08-01 00:00:00",199,29.08,"2017-07-31 13:49:35",20.78,"2017-07-31 23:46:05",100,"2017-07-31 22:21:40",71.46,"2017-07-31 08:38:10",13.23,"2017-07-31 06:16:20",12.71,"2017-07-31 05:31:25",68.69,38.29
"2017-08-02 00:00:00",200,28.72,"2017-08-01 11:58:05",20.79,"2017-08-01 00:05:25",100,"2017-08-01 00:00:05",77.5,"2017-08-01 09:27:05",13.24,"2017-08-01 06:28:20",12.71,"2017-08-01 05:13:40",67.6,38.11
"2017-08-03 00:00:00",201,29.31,"2017-08-02 12:00:55",21.37,"2017-08-02 02:14:10",100,"2017-08-02 00:00:05",73.48,"2017-08-02 11:52:30",13.25,"2017-08-02 06:06:40",12.72,"2017-08-02 05:21:25",72.14,40.15
"2017-08-04 00:00:00",202,28.72,"2017-08-03 09:31:10",21.24,"2017-08-03 00:59:10",100,"2017-08-03 00:19:30",72.67,"2017-08-03 09:32:15",13.25,"2017-08-03 06:10:20",12.72,"2017-08-03 04:34:00",67.05,37.33
"2017-08-05 00:00:00",203,27.33,"2017-08-04 09:08:10",21.19,"2017-08-04 21:32:05",100,"2017-08-04 00:00:05",81.7,"2017-08-04 09:09:25",13.23,"2017-08-04 06:45:00",12.72,"2017-08-04 04:52:15",70.2,33.88
"2017-08-06 00:00:00",204,28.1,"2017-08-05 08:44:00",20.74,"2017-08-05 19:42:25",100,"2017-08-05 03:20:45",77.15,"2017-08-05 08:06:05",13.24,"2017-08-05 06:11:40",12.73,"2017-08-05 05:20:45",71.2,36.49
"2017-08-07 00:00:00",205,29.95,"2017-08-06 11:48:20",20.38,"2017-08-06 04:29:45",100,"2017-08-06 02:11:55",75.66,"2017-08-06 11:51:00",13.25,"2017-08-06 06:09:20",12.71,"2017-08-06 05:09:20",71.85,38.83
"2017-08-08 00:00:00",206,30.34,"2017-08-07 12:01:00",21.31,"2017-08-07 02:17:20",100,"2017-08-07 00:20:40",71.11,"2017-08-07 11:08:10",13.24,"2017-08-07 06:16:30",12.72,"2017-08-07 04:58:15",78.91,41.38
"2017-08-09 00:00:00",207,28.78,"2017-08-08 09:26:15",20.66,"2017-08-08 23:50:15",100,"2017-08-08 00:00:05",76.48,"2017-08-08 09:27:10",13.24,"2017-08-08 06:00:20",12.71,"2017-08-08 04:20:35",70.54,37.4
"2017-08-10 00:00:00",208,27.66,"2017-08-09 10:12:50",19.72,"2017-08-09 05:26:40",100,"2017-08-09 00:20:05",77.78,"2017-08-09 10:13:45",13.26,"2017-08-09 06:07:15",12.7,"2017-08-09 05:22:40",69.19,36.1
"2017-08-11 00:00:00",209,29.06,"2017-08-10 09:52:30",20.63,"2017-08-10 04:11:40",100,"2017-08-10 00:27:30",71.32,"2017-08-10 09:55:50",13.25,"2017-08-10 06:06:30",12.71,"2017-08-10 04:45:40",74.37,38.9
"2017-08-12 00:00:00",210,26.77,"2017-08-11 10:07:55",20.8,"2017-08-11 23:48:05",100,"2017-08-11 00:00:05",84,"2017-08-11 10:12:10",13.24,"2017-08-11 06:13:20",12.71,"2017-08-11 05:32:30",71.03,35.57
"2017-08-13 00:00:00",211,28.1,"2017-08-12 10:21:10",19.95,"2017-08-12 17:38:40",100,"2017-08-12 00:00:05",77.16,"2017-08-12 10:27:55",13.25,"2017-08-12 06:11:15",12.71,"2017-08-12 05:32:20",74.12,35.1
"2017-08-14 00:00:00",212,27.47,"2017-08-13 10:25:05",20.87,"2017-08-13 04:18:15",100,"2017-08-13 14:59:05",72.92,"2017-08-13 10:21:40",13.25,"2017-08-13 06:28:40",12.71,"2017-08-13 04:59:15",70.58,37.01
"2017-08-15 00:00:00",213,27.82,"2017-08-14 09:39:10",20.8,"2017-08-14 04:18:30",100,"2017-08-14 00:00:05",72.92,"2017-08-14 09:30:55",13.25,"2017-08-14 06:18:00",12.71,"2017-08-14 05:00:30",72.96,36.31
"2017-08-16 00:00:00",214,27.44,"2017-08-15 11:23:45",20.92,"2017-08-15 05:02:20",100,"2017-08-15 00:00:05",80.8,"2017-08-15 10:48:40",13.25,"2017-08-15 06:19:40",12.71,"2017-08-15 05:23:05",72.89,34.54
"2017-08-17 00:00:00",215,27.92,"2017-08-16 12:39:50",20.56,"2017-08-16 04:43:00",100,"2017-08-16 00:00:05",76.46,"2017-08-16 07:53:40",13.25,"2017-08-16 06:09:00",12.71,"2017-08-16 05:22:45",76.82,37.31
"2017-08-18 00:00:00",216,28.08,"2017-08-17 12:57:00",20.71,"2017-08-17 03:10:30",100,"2017-08-17 00:00:05",67.43,"2017-08-17 09:37:10",13.25,"2017-08-17 06:24:40",12.71,"2017-08-17 05:41:15",73.58,35.98
"2017-08-19 00:00:00",217,29.15,"2017-08-18 09:14:25",21.15,"2017-08-18 02:18:20",100,"2017-08-18 00:00:05",73.72,"2017-08-18 09:21:55",13.24,"2017-08-18 06:15:00",12.71,"2017-08-18 05:22:05",70.24,37.68
"2017-08-20 00:00:00",218,27.33,"2017-08-19 08:37:15",20.34,"2017-08-19 23:15:35",100,"2017-08-19 00:00:05",78.48,"2017-08-19 08:59:05",13.25,"2017-08-19 06:18:45",12.71,"2017-08-19 05:32:00",21.9,35.17
"2017-08-21 00:00:00",219,27.54,"2017-08-20 11:53:00",20.17,"2017-08-20 03:46:45",100,"2017-08-20 00:00:05",74.82,"2017-08-20 11:53:35",13.26,"2017-08-20 06:26:00",12.71,"2017-08-20 04:47:30",19.04,36
"2017-08-22 00:00:00",220,29.31,"2017-08-21 12:31:30",21.14,"2017-08-21 05:57:10",100,"2017-08-21 17:11:40",68.98,"2017-08-21 11:17:05",13.24,"2017-08-21 06:24:00",12.72,"2017-08-21 04:36:00",18.69,39.99
"2017-08-23 00:00:00",221,30.04,"2017-08-22 11:03:55",21.04,"2017-08-22 05:34:30",100,"2017-08-22 00:00:05",70.06,"2017-08-22 09:25:15",13.25,"2017-08-22 06:32:05",12.71,"2017-08-22 04:28:05",18.86,39.33
"2017-08-24 00:00:00",222,28.4,"2017-08-23 11:41:10",20.26,"2017-08-23 23:12:15",100,"2017-08-23 00:00:05",73.02,"2017-08-23 09:50:00",13.25,"2017-08-23 06:07:10",12.71,"2017-08-23 05:05:40",19.64,37.91
"2017-08-25 00:00:00",223,27.56,"2017-08-24 10:45:50",19.17,"2017-08-24 03:01:45",100,"2017-08-24 00:00:05",68.74,"2017-08-24 07:12:50",13.25,"2017-08-24 06:08:00",12.71,"2017-08-24 04:46:20",20.26,36.51
"2017-08-26 00:00:00",224,28.11,"2017-08-25 12:05:40",20.26,"2017-08-25 04:58:45",100,"2017-08-25 01:29:05",59.96,"2017-08-25 03:39:20",13.24,"2017-08-25 06:20:00",12.72,"2017-08-25 05:12:50",21.41,38.94
"2017-08-27 00:00:00",225,28.76,"2017-08-26 11:11:50",19.99,"2017-08-26 03:15:00",100,"2017-08-26 00:13:50",70.79,"2017-08-26 11:12:00",13.26,"2017-08-26 05:58:00",12.7,"2017-08-26 05:08:40",22.22,38.63
"2017-08-28 00:00:00",226,29.82,"2017-08-27 12:30:50",20.62,"2017-08-27 22:49:30",100,"2017-08-27 13:37:15",69.46,"2017-08-27 12:31:30",13.24,"2017-08-27 06:15:00",12.71,"2017-08-27 04:35:10",23.71,39.76
"2017-08-29 00:00:00",227,27.77,"2017-08-28 10:29:40",20.64,"2017-08-28 02:41:20",100,"2017-08-28 16:09:25",78.12,"2017-08-28 09:48:55",13.25,"2017-08-28 06:10:15",12.7,"2017-08-28 05:12:10",22.87,35.78
"2017-08-30 00:00:00",228,26.99,"2017-08-29 10:18:30",19.7,"2017-08-29 23:57:20",100,"2017-08-29 13:10:15",78.91,"2017-08-29 10:19:15",13.25,"2017-08-29 06:01:50",12.71,"2017-08-29 05:13:30",24.12,35.35
"2017-08-31 00:00:00",229,29.22,"2017-08-30 10:49:05",19.24,"2017-08-30 01:26:20",100,"2017-08-30 00:00:05",67.71,"2017-08-30 11:05:35",13.28,"2017-08-30 06:10:00",12.7,"2017-08-30 05:00:20",25.14,39.65
"2017-09-01 00:00:00",230,29.56,"2017-08-31 14:48:35",19.86,"2017-08-31 03:24:20",100,"2017-08-31 03:17:25",70.61,"2017-08-31 14:39:30",13.26,"2017-08-31 06:37:15",12.7,"2017-08-31 05:25:35",24.8,39.47
"2017-09-02 00:00:00",231,29.2,"2017-09-01 10:46:10",21.51,"2017-09-01 04:33:15",100,"2017-09-01 17:24:10",69.05,"2017-09-01 09:31:35",13.22,"2017-09-01 06:28:20",12.7,"2017-09-01 05:04:05",25.21,39.49
"2017-09-03 00:00:00",232,28.88,"2017-09-02 12:05:05",20.33,"2017-09-02 18:07:50",100,"2017-09-02 00:00:05",78.16,"2017-09-02 08:34:20",13.24,"2017-09-02 06:11:35",12.7,"2017-09-02 04:39:40",26.3,37.26
"2017-09-04 00:00:00",233,28.98,"2017-09-03 10:22:15",19.92,"2017-09-03 02:22:20",100,"2017-09-03 02:19:05",71.98,"2017-09-03 09:48:05",13.24,"2017-09-03 06:11:40",12.7,"2017-09-03 05:34:10",26.76,38.73
"2017-09-05 00:00:00",234,29.56,"2017-09-04 11:31:15",20.23,"2017-09-04 01:22:45",100,"2017-09-04 01:05:20",72.11,"2017-09-04 11:03:25",13.24,"2017-09-04 06:09:15",12.7,"2017-09-04 05:32:50",28.73,39.23
"2017-09-06 00:00:00",235,26.82,"2017-09-05 10:26:00",20.66,"2017-09-05 01:17:45",100,"2017-09-05 00:00:05",86.1,"2017-09-05 10:29:10",13.25,"2017-09-05 06:18:20",12.7,"2017-09-05 04:33:20",27.65,33.7
"2017-09-07 00:00:00",236,28.65,"2017-09-06 11:43:10",20.47,"2017-09-06 23:59:30",100,"2017-09-06 00:00:05",69.9,"2017-09-06 09:23:10",13.24,"2017-09-06 06:19:05",12.7,"2017-09-06 05:24:30",28.94,37.65
"2017-09-08 00:00:00",237,27.76,"2017-09-07 13:50:05",20.34,"2017-09-07 01:00:00",100,"2017-09-07 00:00:05",78,"2017-09-07 13:52:25",13.25,"2017-09-07 06:15:10",12.7,"2017-09-07 03:54:20",29.34,36.6
"2017-09-09 00:00:00",238,27.55,"2017-09-08 10:43:15",19.05,"2017-09-08 20:17:05",100,"2017-09-08 00:28:55",75.21,"2017-09-08 10:44:20",13.25,"2017-09-08 06:09:20",12.7,"2017-09-08 05:03:25",30.03,35.69
"2017-09-10 00:00:00",239,27.74,"2017-09-09 13:40:15",20.5,"2017-09-09 20:29:10",100,"2017-09-09 08:46:25",70.52,"2017-09-09 12:56:20",13.25,"2017-09-09 06:20:00",12.7,"2017-09-09 04:39:25",31.37,37.8
"2017-09-11 00:00:00",240,26.18,"2017-09-10 09:05:40",20.37,"2017-09-10 19:31:10",100,"2017-09-10 05:52:35",83,"2017-09-10 09:01:40",13.25,"2017-09-10 06:09:00",12.7,"2017-09-10 05:24:50",32.05,33.03
"2017-09-12 00:00:00",241,26.36,"2017-09-11 15:39:30",20.63,"2017-09-11 02:19:45",100,"2017-09-11 10:26:20",80.7,"2017-09-11 15:35:05",13.26,"2017-09-11 05:56:50",12.7,"2017-09-11 05:20:10",32.6,34.74
"2017-09-13 00:00:00",242,29.04,"2017-09-12 11:48:30",19.97,"2017-09-12 05:52:45",100,"2017-09-12 15:47:45",68.16,"2017-09-12 11:48:50",13.26,"2017-09-12 06:19:15",12.7,"2017-09-12 05:16:00",34.22,37.76
"2017-09-14 00:00:00",243,28.28,"2017-09-13 11:30:45",20.76,"2017-09-13 04:16:05",100,"2017-09-13 00:00:05",74.12,"2017-09-13 10:59:45",13.26,"2017-09-13 06:11:40",12.69,"2017-09-13 05:24:35",67.04,40.64
"2017-09-15 00:00:00",244,28.96,"2017-09-14 11:16:30",20.57,"2017-09-14 23:16:50",100,"2017-09-14 00:00:05",75.31,"2017-09-14 10:55:50",13.23,"2017-09-14 06:20:00",12.7,"2017-09-14 05:23:05",37.39,37.98
"2017-09-16 00:00:00",245,27.77,"2017-09-15 10:07:50",21.01,"2017-09-15 00:00:25",100,"2017-09-15 00:00:05",75.4,"2017-09-15 10:09:45",13.24,"2017-09-15 06:06:40",12.69,"2017-09-15 04:50:35",37.87,36.48
"2017-09-17 00:00:00",246,28.48,"2017-09-16 12:01:50",20.42,"2017-09-16 18:17:25",100,"2017-09-16 00:00:05",76.35,"2017-09-16 11:57:10",13.25,"2017-09-16 06:23:00",12.7,"2017-09-16 04:54:20",38.68,36.72
"2017-09-18 00:00:00",247,28,"2017-09-17 10:24:50",20.44,"2017-09-17 04:06:20",100,"2017-09-17 15:06:25",78.02,"2017-09-17 08:05:10",13.25,"2017-09-17 06:13:35",12.69,"2017-09-17 05:32:00",39.57,36.81
"2017-09-19 00:00:00",248,26.45,"2017-09-18 12:09:15",20.39,"2017-09-18 02:57:30",100,"2017-09-18 02:51:35",81.9,"2017-09-18 09:44:10",13.25,"2017-09-18 06:23:00",12.69,"2017-09-18 05:35:05",38.21,35.55
"2017-09-20 00:00:00",249,28.36,"2017-09-19 09:22:35",20.84,"2017-09-19 02:57:40",100,"2017-09-19 13:15:50",76.41,"2017-09-19 09:12:25",13.25,"2017-09-19 06:14:00",12.7,"2017-09-19 04:51:05",40.42,38.46
"2017-09-21 00:00:00",250,29.12,"2017-09-20 11:58:10",20.24,"2017-09-20 04:23:55",100,"2017-09-20 16:06:30",65.34,"2017-09-20 01:20:40",13.24,"2017-09-20 06:23:40",12.71,"2017-09-20 04:59:55",39.74,37.87
"2017-09-22 00:00:00",251,28.18,"2017-09-21 09:49:15",20.92,"2017-09-21 23:31:25",100,"2017-09-21 14:43:05",73.18,"2017-09-21 09:51:05",13.24,"2017-09-21 06:11:40",12.7,"2017-09-21 05:10:05",40.31,36.88
"2017-09-23 00:00:00",252,28.2,"2017-09-22 09:25:25",20.79,"2017-09-22 23:42:20",100,"2017-09-22 00:00:05",75.02,"2017-09-22 09:05:40",13.26,"2017-09-22 05:44:30",12.7,"2017-09-22 04:50:50",41.47,37.26
"2017-09-24 00:00:00",253,26.46,"2017-09-23 08:20:30",20.78,"2017-09-23 01:05:15",100,"2017-09-23 00:15:55",83.3,"2017-09-23 08:21:25",13.25,"2017-09-23 06:36:15",12.69,"2017-09-23 05:23:20",42.68,34.04
"2017-09-25 00:00:00",254,25.66,"2017-09-24 09:27:20",20.8,"2017-09-24 23:39:50",100,"2017-09-24 00:00:05",90.9,"2017-09-24 09:56:00",13.24,"2017-09-24 05:55:20",12.7,"2017-09-24 04:54:30",41.81,32.79
"2017-09-26 00:00:00",255,27.6,"2017-09-25 08:28:50",20.28,"2017-09-25 18:49:40",100,"2017-09-25 00:00:05",78.73,"2017-09-25 08:47:35",13.26,"2017-09-25 06:04:20",12.7,"2017-09-25 05:20:30",43.5,35.53
"2017-09-27 00:00:00",256,27.8,"2017-09-26 12:30:20",20.4,"2017-09-26 03:47:50",100,"2017-09-26 00:00:05",74.12,"2017-09-26 09:31:15",13.25,"2017-09-26 06:08:00",12.7,"2017-09-26 04:40:40",43.97,36.02
"2017-09-28 00:00:00",257,29.04,"2017-09-27 12:32:50",20.4,"2017-09-27 03:48:50",100,"2017-09-27 01:00:05",72.85,"2017-09-27 11:01:35",13.25,"2017-09-27 06:13:40",12.7,"2017-09-27 05:31:40",45.51,39.24
"2017-09-29 00:00:00",258,29.52,"2017-09-28 11:22:45",21,"2017-09-28 05:32:05",100,"2017-09-28 00:00:05",70.23,"2017-09-28 11:03:40",13.25,"2017-09-28 06:12:10",12.69,"2017-09-28 04:56:05",49.01,40.17
"2017-09-30 00:00:00",259,29.35,"2017-09-29 11:40:00",21.09,"2017-09-29 18:05:10",100,"2017-09-29 00:00:05",74.59,"2017-09-29 11:43:35",13.24,"2017-09-29 06:14:00",12.69,"2017-09-29 05:12:10",46.49,37
"2017-10-01 00:00:00",260,28.75,"2017-09-30 11:42:20",20.28,"2017-09-30 02:18:45",100,"2017-09-30 02:13:55",73.89,"2017-09-30 11:43:50",13.25,"2017-09-30 06:02:40",12.69,"2017-09-30 05:29:40",49.18,38.15
"2017-10-02 00:00:00",261,28.02,"2017-10-01 11:42:10",20.38,"2017-10-01 04:52:35",100,"2017-10-01 00:00:05",76.83,"2017-10-01 11:44:25",13.27,"2017-10-01 06:14:10",12.69,"2017-10-01 05:32:40",47.94,39.45
"2017-10-03 00:00:00",262,29.33,"2017-10-02 14:03:20",19.94,"2017-10-02 05:15:00",100,"2017-10-02 00:00:05",70.54,"2017-10-02 14:03:35",13.26,"2017-10-02 06:21:45",12.68,"2017-10-02 05:34:50",50.19,41.46
"2017-10-04 00:00:00",263,26.52,"2017-10-03 14:07:45",20.82,"2017-10-03 22:43:50",100,"2017-10-03 17:24:25",83.7,"2017-10-03 14:00:55",13.1,"2017-10-03 14:02:20",12.73,"2017-10-03 23:59:15",60.02,33.16
"2017-10-05 00:00:00",264,24.97,"2017-10-04 07:29:50",19.2,"2017-10-04 23:49:45",100,"2017-10-04 00:00:05",89,"2017-10-04 07:30:40",13.25,"2017-10-04 06:36:00",12.69,"2017-10-04 05:19:20",48.94,28.9
"2017-10-06 00:00:00",265,20.24,"2017-10-05 12:51:30",18.59,"2017-10-05 05:52:00",100,"2017-10-05 00:00:05",100,"2017-10-05 00:00:05",13.29,"2017-10-05 08:25:10",12.68,"2017-10-05 09:26:05",46.39,21.73
"2017-10-07 00:00:00",266,27,"2017-10-06 12:30:25",19.86,"2017-10-06 05:19:30",100,"2017-10-06 00:00:05",78.47,"2017-10-06 12:31:50",13.28,"2017-10-06 06:12:50",12.7,"2017-10-06 05:13:00",51.84,35.52
"2017-10-08 00:00:00",267,29.15,"2017-10-07 11:11:35",20.14,"2017-10-07 05:38:35",100,"2017-10-07 00:00:05",66.71,"2017-10-07 11:01:50",13.26,"2017-10-07 06:04:15",12.7,"2017-10-07 05:04:45",52.04,38.73
"2017-10-09 00:00:00",268,28.63,"2017-10-08 09:18:05",20.48,"2017-10-08 03:24:35",100,"2017-10-08 00:00:05",77.69,"2017-10-08 09:21:30",13.25,"2017-10-08 06:01:10",12.69,"2017-10-08 04:57:30",53.66,36.31
"2017-10-10 00:00:00",269,28.52,"2017-10-09 13:48:50",20.51,"2017-10-09 23:17:25",100,"2017-10-09 00:00:05",76.88,"2017-10-09 13:48:45",13.25,"2017-10-09 06:05:00",12.68,"2017-10-09 05:16:55",58.19,38.63
"2017-10-11 00:00:00",270,29.12,"2017-10-10 13:30:25",20.7,"2017-10-10 01:10:35",100,"2017-10-10 18:21:45",70.33,"2017-10-10 11:13:15",13.25,"2017-10-10 05:51:40",12.69,"2017-10-10 05:21:45",54.37,40.16
"2017-10-12 00:00:00",271,27.92,"2017-10-11 09:59:05",20.85,"2017-10-11 00:08:50",100,"2017-10-11 00:00:05",77.72,"2017-10-11 09:59:25",13.25,"2017-10-11 06:06:05",12.69,"2017-10-11 05:11:45",53.45,35.83
"2017-10-13 00:00:00",272,27.92,"2017-10-12 10:36:55",19.65,"2017-10-12 16:23:40",100,"2017-10-12 00:00:05",77.32,"2017-10-12 10:39:35",13.25,"2017-10-12 06:01:00",12.69,"2017-10-12 05:27:40",57.34,35.51
"2017-10-14 00:00:00",273,28.39,"2017-10-13 10:01:20",21.24,"2017-10-13 04:35:50",100,"2017-10-13 15:25:25",76.11,"2017-10-13 09:46:00",13.25,"2017-10-13 06:08:10",12.7,"2017-10-13 04:43:15",56.84,37.89
"2017-10-15 00:00:00",274,28.68,"2017-10-14 11:35:35",21.24,"2017-10-14 02:42:35",100,"2017-10-14 00:00:05",75.46,"2017-10-14 10:06:10",13.24,"2017-10-14 06:26:20",12.69,"2017-10-14 04:45:30",57.18,37.37
"2017-10-16 00:00:00",275,28.8,"2017-10-15 10:40:20",21.24,"2017-10-15 03:08:25",100,"2017-10-15 00:00:05",77.31,"2017-10-15 10:42:15",13.25,"2017-10-15 06:20:20",12.68,"2017-10-15 05:08:55",57.19,37.9
"2017-10-17 00:00:00",276,28.14,"2017-10-16 09:11:00",21.19,"2017-10-16 02:01:35",100,"2017-10-16 00:00:05",81.9,"2017-10-16 09:12:45",13.25,"2017-10-16 06:18:00",12.68,"2017-10-16 05:04:45",55.22,34.78
"2017-10-18 00:00:00",277,28.65,"2017-10-17 11:10:55",21.14,"2017-10-17 05:33:15",100,"2017-10-17 00:00:05",79.62,"2017-10-17 11:12:05",13.25,"2017-10-17 06:11:40",12.69,"2017-10-17 04:40:45",58.14,38.31
"2017-10-19 00:00:00",278,28.66,"2017-10-18 09:10:30",21.28,"2017-10-18 05:39:40",100,"2017-10-18 00:00:05",81.5,"2017-10-18 08:32:00",13.23,"2017-10-18 06:07:20",12.69,"2017-10-18 04:16:15",58.12,37.37
"2017-10-20 00:00:00",279,27.96,"2017-10-19 11:24:25",21.05,"2017-10-19 23:50:35",100,"2017-10-19 00:00:05",80,"2017-10-19 04:09:20",13.23,"2017-10-19 06:08:40",12.69,"2017-10-19 04:38:15",59.36,36.43
"2017-10-21 00:00:00",280,27.43,"2017-10-20 10:27:05",20.84,"2017-10-20 02:49:15",100,"2017-10-20 00:00:05",83.1,"2017-10-20 08:23:30",13.25,"2017-10-20 06:17:50",12.68,"2017-10-20 04:59:45",59.96,35.55
"2017-10-22 00:00:00",281,28.22,"2017-10-21 11:53:25",21.24,"2017-10-21 02:11:00",100,"2017-10-21 00:00:05",78.92,"2017-10-21 09:20:15",13.24,"2017-10-21 06:19:40",12.69,"2017-10-21 05:08:45",62.88,36.12
"2017-10-23 00:00:00",282,26.68,"2017-10-22 13:59:00",21.33,"2017-10-22 03:46:30",100,"2017-10-22 00:00:05",85,"2017-10-22 14:02:25",13.23,"2017-10-22 06:05:20",12.69,"2017-10-22 05:26:35",60.58,35.88
"2017-10-24 00:00:00",283,28.71,"2017-10-23 10:01:05",21.19,"2017-10-23 15:42:50",100,"2017-10-23 00:00:05",75.82,"2017-10-23 09:18:30",13.23,"2017-10-23 06:10:00",12.69,"2017-10-23 05:01:15",62.93,37.44
"2017-10-25 00:00:00",284,24.72,"2017-10-24 08:56:05",20.72,"2017-10-24 02:14:20",100,"2017-10-24 00:00:05",91.7,"2017-10-24 09:00:05",13.24,"2017-10-24 06:29:55",12.68,"2017-10-24 04:56:05",59.98,30.05
"2017-10-26 00:00:00",285,22.47,"2017-10-25 21:31:40",20.27,"2017-10-25 13:55:20",100,"2017-10-25 00:00:05",83.6,"2017-10-25 22:10:20",13.26,"2017-10-25 07:29:10",12.68,"2017-10-25 05:46:45",57.08,24.49
"2017-10-27 00:00:00",286,26.13,"2017-10-26 10:20:10",19.77,"2017-10-26 18:15:00",100,"2017-10-26 07:36:35",80.3,"2017-10-26 03:00:30",13.25,"2017-10-26 06:16:00",12.71,"2017-10-26 05:30:45",63.1,33.5
"2017-10-28 00:00:00",287,25.58,"2017-10-27 12:02:35",19.48,"2017-10-27 22:56:20",100,"2017-10-27 02:10:20",86.4,"2017-10-27 12:03:05",13.26,"2017-10-27 06:21:00",12.69,"2017-10-27 05:07:30",64.06,32.01
"2017-10-29 00:00:00",288,27.1,"2017-10-28 13:28:05",19.4,"2017-10-28 04:36:55",100,"2017-10-28 00:00:05",78.65,"2017-10-28 10:35:10",13.28,"2017-10-28 06:24:10",12.69,"2017-10-28 05:25:40",65.03,37.38
"2017-10-30 00:00:00",289,28.09,"2017-10-29 10:37:45",20.51,"2017-10-29 00:59:30",100,"2017-10-29 00:00:05",78.25,"2017-10-29 10:39:00",13.25,"2017-10-29 06:25:30",12.69,"2017-10-29 04:37:40",65.38,37.27
"2017-10-31 00:00:00",290,27.71,"2017-10-30 12:49:30",20.61,"2017-10-30 05:43:35",100,"2017-10-30 00:00:05",78.12,"2017-10-30 12:49:50",13.25,"2017-10-30 06:07:40",12.69,"2017-10-30 04:39:25",68.9,36.7
"2017-11-01 00:00:00",291,27.93,"2017-10-31 11:57:05",20.41,"2017-10-31 15:40:45",100,"2017-10-31 00:03:20",74.8,"2017-10-31 11:16:05",13.26,"2017-10-31 06:13:50",12.68,"2017-10-31 05:10:45",70.67,39.12
"2017-11-02 00:00:00",292,31.78,"2017-11-01 10:40:45",20.64,"2017-11-01 01:07:45",100,"2017-11-01 00:00:05",61.76,"2017-11-01 11:09:35",13.25,"2017-11-01 06:08:45",12.69,"2017-11-01 04:42:00",61.5,38.45
"2017-11-03 00:00:00",293,28.44,"2017-11-02 11:34:10",20.44,"2017-11-02 03:03:10",100,"2017-11-02 00:00:05",74.48,"2017-11-02 11:34:45",13.25,"2017-11-02 06:18:40",12.69,"2017-11-02 04:44:10",6.68,38.24
"2017-11-04 00:00:00",294,28.65,"2017-11-03 10:16:45",21.13,"2017-11-03 22:45:55",100,"2017-11-03 03:06:35",71.04,"2017-11-03 10:26:50",13.24,"2017-11-03 06:11:35",12.69,"2017-11-03 04:46:30",6.611,39.93
"2017-11-05 00:00:00",295,27.02,"2017-11-04 12:59:30",20,"2017-11-04 22:27:05",100,"2017-11-04 00:00:05",78.49,"2017-11-04 13:00:25",13.25,"2017-11-04 06:17:40",12.68,"2017-11-04 05:15:30",7.146,36.75
"2017-11-06 00:00:00",296,28.25,"2017-11-05 13:09:10",19.38,"2017-11-05 05:04:40",100,"2017-11-05 00:00:05",75.94,"2017-11-05 12:48:15",13.28,"2017-11-05 06:02:35",12.67,"2017-11-05 04:58:40",7.622,37.85
