"TOA5","250101","CR800","24913","CR800.Std.32.02","CPU:METEOROLOGICA CR800.CR8","51517","M1440"
"TIMESTAMP","RECORD","TempAire_Max","TempAire_TMx","TempAire_Min","TempAire_TMn","HumRel_Max","HumRel_TMx","HumRel_Min","HumRel_TMn","BattV_Max","BattV_TMx","BattV_Min","BattV_TMn","HR_NEMA_Max","Temp_NEMA_Max"
"TS","RN","Deg C","","Deg C","","%","","%","","Volts","","Volts","","%","Deg C"
"","","Max","TMx","Min","TMn","Max","TMx","Min","TMn","Max","TMx","Min","TMn","Max","Max"
"2018-08-25 00:00:00",197,26.9,"2018-08-24 13:44:00",20.34,"2018-08-24 17:03:00",100,"2018-08-24 00:01:00",73.64,"2018-08-24 05:52:00",13.27,"2018-08-24 06:14:00",12.73,"2018-08-24 04:31:00",55.43,34.18
"2018-08-26 00:00:00",198,29.71,"2018-08-25 11:28:00",20.94,"2018-08-25 03:53:00",100,"2018-08-25 12:51:00",67.88,"2018-08-25 09:48:00",13.26,"2018-08-25 06:11:00",12.74,"2018-08-25 05:18:00",55.61,37.81
"2018-08-27 00:00:00",199,28.4,"2018-08-26 11:05:00",20.02,"2018-08-26 13:40:00",100,"2018-08-26 00:54:00",67.78,"2018-08-26 00:36:00",13.25,"2018-08-26 06:03:00",12.71,"2018-08-26 13:15:00",60.91,37.29
"2018-08-28 00:00:00",200,28.05,"2018-08-27 10:26:00",20.29,"2018-08-27 04:58:00",100,"2018-08-27 04:57:00",75.16,"2018-08-27 10:26:00",13.27,"2018-08-27 06:07:00",12.73,"2018-08-27 05:29:00",60.4,36.13
"2018-08-29 00:00:00",201,29.86,"2018-08-28 11:01:00",20.56,"2018-08-28 03:38:00",100,"2018-08-28 00:26:00",72.68,"2018-08-28 10:52:00",13.26,"2018-08-28 06:02:00",12.71,"2018-08-28 13:13:00",61.66,38.14
"2018-08-30 00:00:00",202,28.84,"2018-08-29 09:48:00",20.32,"2018-08-29 04:16:00",100,"2018-08-29 00:01:00",72.64,"2018-08-29 09:48:00",13.28,"2018-08-29 06:10:00",12.73,"2018-08-29 05:01:00",60.02,38.38
"2018-08-31 00:00:00",203,28.75,"2018-08-30 12:10:00",20.96,"2018-08-30 04:46:00",100,"2018-08-30 00:01:00",73.21,"2018-08-30 09:21:00",13.25,"2018-08-30 06:15:00",12.73,"2018-08-30 05:32:00",57.27,37.29
"2018-09-01 00:00:00",204,23.41,"2018-08-31 13:07:00",20.13,"2018-08-31 05:15:00",100,"2018-08-31 00:21:00",92.6,"2018-08-31 21:49:00",13.27,"2018-08-31 07:01:00",12.73,"2018-08-31 05:25:00",54.92,26.9
"2018-09-02 00:00:00",205,28.18,"2018-09-01 10:32:00",20.85,"2018-09-01 02:35:00",100,"2018-09-01 13:40:00",72.92,"2018-09-01 10:37:00",13.27,"2018-09-01 06:14:00",12.75,"2018-09-01 05:31:00",60.65,37.59
"2018-09-03 00:00:00",206,29.02,"2018-09-02 10:47:00",20.88,"2018-09-02 00:21:00",100,"2018-09-02 00:01:00",72.11,"2018-09-02 10:31:00",13.25,"2018-09-02 06:10:00",12.73,"2018-09-02 04:39:00",62.8,37.38
"2018-09-04 00:00:00",207,30.43,"2018-09-03 11:28:00",20.41,"2018-09-03 16:08:00",100,"2018-09-03 13:35:00",72.61,"2018-09-03 11:29:00",13.25,"2018-09-03 06:18:00",12.74,"2018-09-03 05:16:00",68.49,39.35
"2018-09-05 00:00:00",208,28.58,"2018-09-04 10:34:00",20.42,"2018-09-04 22:28:00",100,"2018-09-04 00:01:00",78.62,"2018-09-04 10:34:00",13.26,"2018-09-04 06:03:00",12.73,"2018-09-04 04:54:00",62.38,36.5
"2018-09-06 00:00:00",209,27.7,"2018-09-05 10:40:00",20.34,"2018-09-05 05:20:00",100,"2018-09-05 00:01:00",73.49,"2018-09-05 03:33:00",13.26,"2018-09-05 06:26:00",12.73,"2018-09-05 05:06:00",62.75,34.43
"2018-09-07 00:00:00",210,30.4,"2018-09-06 15:12:00",20.56,"2018-09-06 16:46:00",100,"2018-09-06 00:01:00",64.34,"2018-09-06 15:17:00",13.27,"2018-09-06 06:07:00",12.73,"2018-09-06 05:13:00",74.78,41.62
"2018-09-08 00:00:00",211,26.68,"2018-09-07 12:40:00",20.82,"2018-09-07 04:25:00",100,"2018-09-07 14:06:00",81.5,"2018-09-07 12:19:00",13.26,"2018-09-07 06:13:00",12.73,"2018-09-07 05:02:00",64.78,33.98
"2018-09-09 00:00:00",212,24.5,"2018-09-08 13:55:00",20.48,"2018-09-08 21:24:00",100,"2018-09-08 00:01:00",83.1,"2018-09-08 20:47:00",13.26,"2018-09-08 06:21:00",12.73,"2018-09-08 04:57:00",61.83,27.97
"2018-09-10 00:00:00",213,29.25,"2018-09-09 11:49:00",20.17,"2018-09-09 03:30:00",100,"2018-09-09 00:01:00",69.82,"2018-09-09 11:45:00",13.27,"2018-09-09 06:28:00",12.76,"2018-09-09 05:08:00",67.74,39.81
"2018-09-11 00:00:00",214,29.46,"2018-09-10 10:12:00",20.71,"2018-09-10 03:15:00",100,"2018-09-10 00:01:00",72.66,"2018-09-10 10:15:00",13.26,"2018-09-10 06:13:00",12.73,"2018-09-10 05:10:00",70.58,37.53
"2018-09-12 00:00:00",215,29.27,"2018-09-11 12:19:00",20.56,"2018-09-11 03:55:00",100,"2018-09-11 00:01:00",71.11,"2018-09-11 10:17:00",13.28,"2018-09-11 06:13:00",12.73,"2018-09-11 04:23:00",69.79,37.78
"2018-09-13 00:00:00",216,28.46,"2018-09-12 14:05:00",19.98,"2018-09-12 18:03:00",100,"2018-09-12 15:02:00",72.5,"2018-09-12 09:06:00",13.26,"2018-09-12 06:09:00",12.72,"2018-09-12 03:33:00",73.45,37.05
"2018-09-14 00:00:00",217,29.16,"2018-09-13 11:30:00",20.47,"2018-09-13 16:10:00",100,"2018-09-13 00:57:00",74.42,"2018-09-13 11:50:00",13.26,"2018-09-13 06:19:00",12.72,"2018-09-13 03:53:00",74.12,37.96
"2018-09-15 00:00:00",218,28.14,"2018-09-14 09:52:00",19.95,"2018-09-14 23:25:00",100,"2018-09-14 01:58:00",75.65,"2018-09-14 09:24:00",13.26,"2018-09-14 06:39:00",12.73,"2018-09-14 05:01:00",66.54,36.53
"2018-09-16 00:00:00",219,28.49,"2018-09-15 10:11:00",20.52,"2018-09-15 05:11:00",100,"2018-09-15 00:01:00",71.99,"2018-09-15 09:24:00",13.26,"2018-09-15 06:09:00",12.72,"2018-09-15 04:37:00",68.3,37.52
"2018-09-17 00:00:00",220,29.04,"2018-09-16 10:19:00",20.64,"2018-09-16 03:45:00",100,"2018-09-16 00:01:00",72.43,"2018-09-16 10:21:00",13.27,"2018-09-16 06:17:00",12.73,"2018-09-16 04:55:00",71.13,37.2
"2018-09-18 00:00:00",221,28.18,"2018-09-17 11:42:00",20.84,"2018-09-17 02:57:00",100,"2018-09-17 14:00:00",77.43,"2018-09-17 10:31:00",13.26,"2018-09-17 06:08:00",12.72,"2018-09-17 05:25:00",71.18,36.86
"2018-09-19 00:00:00",222,29,"2018-09-18 10:33:00",20.52,"2018-09-18 05:51:00",100,"2018-09-18 00:01:00",70.16,"2018-09-18 09:17:00",13.26,"2018-09-18 06:12:00",12.72,"2018-09-18 05:01:00",69.69,36.99
"2018-09-20 00:00:00",223,28.74,"2018-09-19 11:03:00",20.97,"2018-09-19 03:41:00",100,"2018-09-19 00:01:00",75.18,"2018-09-19 10:17:00",13.27,"2018-09-19 06:37:00",12.72,"2018-09-19 04:49:00",67.37,36.87
"2018-09-21 00:00:00",224,28,"2018-09-20 11:46:00",21.24,"2018-09-20 03:14:00",100,"2018-09-20 00:09:00",81.2,"2018-09-20 11:05:00",13.25,"2018-09-20 06:25:00",12.73,"2018-09-20 05:07:00",73.65,35.1
"2018-09-22 00:00:00",225,27.86,"2018-09-21 10:37:00",21.15,"2018-09-21 03:48:00",100,"2018-09-21 01:07:00",82,"2018-09-21 10:08:00",13.25,"2018-09-21 06:29:00",12.73,"2018-09-21 04:58:00",71.69,34.83
"2018-09-23 00:00:00",226,29.71,"2018-09-22 13:49:00",20.74,"2018-09-22 01:07:00",100,"2018-09-22 00:02:00",75.36,"2018-09-22 11:11:00",13.26,"2018-09-22 06:12:00",12.73,"2018-09-22 04:56:00",75.44,39.01
"2018-09-24 00:00:00",227,28.54,"2018-09-23 12:11:00",21.04,"2018-09-23 14:10:00",100,"2018-09-23 01:36:00",75.66,"2018-09-23 12:12:00",13.25,"2018-09-23 06:06:00",12.7,"2018-09-23 14:12:00",78.4,35.76
"2018-09-25 00:00:00",228,29.44,"2018-09-24 11:01:00",19.89,"2018-09-24 14:46:00",100,"2018-09-24 14:01:00",67.79,"2018-09-24 11:02:00",13.25,"2018-09-24 06:12:00",12.66,"2018-09-24 14:15:00",83.5,38.99
"2018-09-26 00:00:00",229,27.92,"2018-09-25 09:33:00",20.32,"2018-09-25 00:59:00",100,"2018-09-25 00:01:00",75.56,"2018-09-25 09:42:00",13.26,"2018-09-25 06:05:00",12.71,"2018-09-25 04:17:00",72.72,36.25
"2018-09-27 00:00:00",230,27.99,"2018-09-26 13:32:00",19.76,"2018-09-26 15:22:00",100,"2018-09-26 00:01:00",78.81,"2018-09-26 12:16:00",13.26,"2018-09-26 06:09:00",12.72,"2018-09-26 05:28:00",82.5,36.11
"2018-09-28 00:00:00",231,28.09,"2018-09-27 12:29:00",19.87,"2018-09-27 05:11:00",100,"2018-09-27 00:01:00",67.94,"2018-09-27 06:42:00",13.28,"2018-09-27 06:01:00",12.71,"2018-09-27 04:51:00",75.36,35.69
"2018-09-29 00:00:00",232,28.11,"2018-09-28 09:28:00",20.54,"2018-09-28 19:56:00",100,"2018-09-28 13:05:00",71.84,"2018-09-28 07:45:00",13.26,"2018-09-28 06:10:00",12.71,"2018-09-28 04:51:00",75.47,35.9
"2018-09-30 00:00:00",233,29.07,"2018-09-29 09:56:00",20.88,"2018-09-29 05:19:00",100,"2018-09-29 16:53:00",72.09,"2018-09-29 10:03:00",13.26,"2018-09-29 06:04:00",12.71,"2018-09-29 04:37:00",73.56,37.38
"2018-10-01 00:00:00",234,29.16,"2018-09-30 09:45:00",20.89,"2018-09-30 05:39:00",100,"2018-09-30 05:38:00",71.31,"2018-09-30 09:46:00",13.25,"2018-09-30 06:21:00",12.7,"2018-09-30 14:14:00",78.87,35.34
"2018-10-02 00:00:00",235,27.77,"2018-10-01 11:18:00",21.08,"2018-10-01 00:04:00",100,"2018-10-01 11:55:00",80.4,"2018-10-01 11:19:00",13.26,"2018-10-01 05:59:00",12.7,"2018-10-01 04:04:00",76.59,35.4
"2018-10-03 00:00:00",236,27.53,"2018-10-02 14:24:00",21,"2018-10-02 23:40:00",100,"2018-10-02 09:26:00",77.66,"2018-10-02 08:18:00",13.26,"2018-10-02 06:15:00",12.71,"2018-10-02 05:20:00",78.6,36.97
"2018-10-04 00:00:00",237,26.68,"2018-10-03 12:11:00",19.76,"2018-10-03 05:27:00",100,"2018-10-03 00:01:00",79.65,"2018-10-03 12:11:00",13.28,"2018-10-03 07:49:00",12.71,"2018-10-03 05:20:00",75.79,33.09
"2018-10-05 00:00:00",238,20.48,"2018-10-04 00:13:00",19.2,"2018-10-04 15:59:00",100,"2018-10-04 00:01:00",100,"2018-10-04 00:01:00",13.29,"2018-10-04 07:32:00",12.71,"2018-10-04 05:38:00",69.65,21.47
"2018-10-06 00:00:00",239,21.45,"2018-10-05 11:54:00",18.47,"2018-10-05 15:14:00",100,"2018-10-05 00:01:00",96.9,"2018-10-05 03:56:00",13.3,"2018-10-05 07:20:00",12.77,"2018-10-05 05:43:00",71.69,23.25
"2018-10-07 00:00:00",240,28.1,"2018-10-06 12:28:00",19.98,"2018-10-06 03:37:00",100,"2018-10-06 00:01:00",71.52,"2018-10-06 11:57:00",13.28,"2018-10-06 06:11:00",12.77,"2018-10-06 23:43:00",79.48,40.25
"2018-10-08 00:00:00",241,29.74,"2018-10-07 14:31:00",19.64,"2018-10-07 05:27:00",100,"2018-10-07 00:01:00",71.12,"2018-10-07 12:21:00",13.3,"2018-10-07 06:13:00",12.72,"2018-10-07 04:50:00",82.7,41.77
"2018-10-09 00:00:00",242,25.7,"2018-10-08 08:13:00",20.19,"2018-10-08 18:38:00",100,"2018-10-08 00:01:00",87.1,"2018-10-08 08:15:00",13.26,"2018-10-08 06:38:00",12.72,"2018-10-08 04:37:00",77.07,32.49
"2018-10-10 00:00:00",243,27.41,"2018-10-09 12:48:00",19.8,"2018-10-09 04:14:00",100,"2018-10-09 00:01:00",82.6,"2018-10-09 12:50:00",13.28,"2018-10-09 06:18:00",12.72,"2018-10-09 05:04:00",78.05,35.23
"2018-10-11 00:00:00",244,27.7,"2018-10-10 12:43:00",20.23,"2018-10-10 04:35:00",100,"2018-10-10 00:01:00",78.13,"2018-10-10 13:38:00",13.28,"2018-10-10 06:08:00",12.72,"2018-10-10 04:55:00",79.36,36.78
"2018-10-12 00:00:00",245,28.31,"2018-10-11 09:35:00",20.02,"2018-10-11 05:19:00",100,"2018-10-11 00:01:00",75.13,"2018-10-11 09:46:00",13.28,"2018-10-11 05:59:00",12.71,"2018-10-11 05:22:00",80.5,36.13
"2018-10-13 00:00:00",246,24.22,"2018-10-12 11:30:00",19.33,"2018-10-12 19:03:00",100,"2018-10-12 00:01:00",92,"2018-10-12 11:31:00",13.28,"2018-10-12 06:09:00",12.71,"2018-10-12 04:15:00",77.89,29.32
"2018-10-14 00:00:00",247,25.8,"2018-10-13 14:31:00",19.64,"2018-10-13 04:50:00",100,"2018-10-13 00:01:00",83,"2018-10-13 14:31:00",13.29,"2018-10-13 06:02:00",12.73,"2018-10-13 05:13:00",78.63,31.76
"2018-10-15 00:00:00",248,27.72,"2018-10-14 11:24:00",19.59,"2018-10-14 05:11:00",100,"2018-10-14 00:01:00",78.26,"2018-10-14 11:25:00",13.28,"2018-10-14 06:08:00",12.72,"2018-10-14 05:23:00",82.5,35.46
"2018-10-16 00:00:00",249,24.82,"2018-10-15 11:51:00",20,"2018-10-15 23:05:00",100,"2018-10-15 00:31:00",89.6,"2018-10-15 11:52:00",13.27,"2018-10-15 06:11:00",12.72,"2018-10-15 05:25:00",78.62,30.29
"2018-10-17 00:00:00",250,21.56,"2018-10-16 07:49:00",19.65,"2018-10-16 23:57:00",100,"2018-10-16 00:01:00",100,"2018-10-16 00:01:00",13.28,"2018-10-16 06:47:00",12.73,"2018-10-16 05:29:00",74.4,22.71
"2018-10-18 00:00:00",251,26.96,"2018-10-17 13:09:00",19.54,"2018-10-17 00:23:00",100,"2018-10-17 00:01:00",81.7,"2018-10-17 13:17:00",13.3,"2018-10-17 06:19:00",12.76,"2018-10-17 05:33:00",81.2,34.72
"2018-10-19 00:00:00",252,29.17,"2018-10-18 11:54:00",19.08,"2018-10-18 03:39:00",100,"2018-10-18 00:37:00",74.02,"2018-10-18 11:58:00",13.29,"2018-10-18 06:28:00",12.72,"2018-10-18 05:35:00",88.4,37.94
"2018-10-20 00:00:00",253,28.62,"2018-10-19 09:55:00",19.96,"2018-10-19 05:22:00",100,"2018-10-19 00:01:00",70.16,"2018-10-19 09:58:00",13.29,"2018-10-19 06:26:00",12.72,"2018-10-19 04:47:00",83.4,37.88
"2018-10-21 00:00:00",254,28.54,"2018-10-20 10:58:00",20.86,"2018-10-20 14:23:00",100,"2018-10-20 00:01:00",73.69,"2018-10-20 10:58:00",13.28,"2018-10-20 06:08:00",12.55,"2018-10-20 14:14:00",89.1,37.27
"2018-10-22 00:00:00",255,28.03,"2018-10-21 10:42:00",20.72,"2018-10-21 05:43:00",100,"2018-10-21 03:12:00",74.61,"2018-10-21 09:02:00",13.26,"2018-10-21 06:06:00",12.71,"2018-10-21 04:38:00",87.8,37.18
"2018-10-23 00:00:00",256,28.01,"2018-10-22 08:44:00",20.29,"2018-10-22 20:25:00",100,"2018-10-22 13:12:00",76.46,"2018-10-22 08:47:00",13.27,"2018-10-22 06:14:00",12.67,"2018-10-22 14:15:00",86.8,35.7
"2018-10-24 00:00:00",257,28.45,"2018-10-23 09:57:00",20.05,"2018-10-23 04:38:00",100,"2018-10-23 00:01:00",71.27,"2018-10-23 09:54:00",13.3,"2018-10-23 06:07:00",12.7,"2018-10-23 04:48:00",83.4,36.8
"2018-10-25 00:00:00",258,28.16,"2018-10-24 11:51:00",20.46,"2018-10-24 00:24:00",100,"2018-10-24 00:01:00",74.46,"2018-10-24 11:52:00",13.27,"2018-10-24 06:16:00",12.71,"2018-10-24 04:42:00",91.1,37.74
"2018-10-26 00:00:00",259,27.31,"2018-10-25 09:54:00",20.66,"2018-10-25 02:53:00",100,"2018-10-25 01:32:00",78.96,"2018-10-25 09:57:00",13.28,"2018-10-25 06:11:00",12.71,"2018-10-25 04:09:00",85.3,34.13
"2018-10-27 00:00:00",260,27.49,"2018-10-26 12:23:00",20.18,"2018-10-26 04:32:00",100,"2018-10-26 00:01:00",80.3,"2018-10-26 11:20:00",13.28,"2018-10-26 06:22:00",12.71,"2018-10-26 05:17:00",90.6,37.05
"2018-10-28 00:00:00",261,26.66,"2018-10-27 10:42:00",20.34,"2018-10-27 03:37:00",100,"2018-10-27 00:01:00",82.8,"2018-10-27 10:41:00",13.28,"2018-10-27 05:55:00",12.71,"2018-10-27 04:29:00",84.5,34.41
"2018-10-29 00:00:00",262,25.08,"2018-10-28 10:13:00",20.04,"2018-10-28 05:11:00",100,"2018-10-28 00:01:00",89.8,"2018-10-28 09:27:00",13.28,"2018-10-28 06:02:00",12.72,"2018-10-28 05:18:00",83,30.58
"2018-10-30 00:00:00",263,28.32,"2018-10-29 08:53:00",20.09,"2018-10-29 23:44:00",100,"2018-10-29 00:10:00",78.1,"2018-10-29 08:56:00",13.28,"2018-10-29 06:17:00",12.72,"2018-10-29 04:54:00",84.6,35.77
"2018-10-31 00:00:00",264,28.84,"2018-10-30 10:02:00",20.44,"2018-10-30 00:06:00",100,"2018-10-30 00:01:00",74.14,"2018-10-30 09:40:00",13.29,"2018-10-30 06:17:00",12.7,"2018-10-30 05:27:00",86.1,37.18
"2018-11-01 00:00:00",265,24.56,"2018-10-31 08:50:00",20.62,"2018-10-31 04:34:00",100,"2018-10-31 00:01:00",89.2,"2018-10-31 08:01:00",13.27,"2018-10-31 05:56:00",12.7,"2018-10-31 04:54:00",83,29.84
"2018-11-02 00:00:00",266,29.11,"2018-11-01 12:07:00",20.16,"2018-11-01 05:52:00",100,"2018-11-01 00:01:00",68.49,"2018-11-01 11:38:00",13.28,"2018-11-01 06:03:00",12.71,"2018-11-01 05:06:00",90.3,41.19
"2018-11-03 00:00:00",267,28.01,"2018-11-02 11:34:00",20.18,"2018-11-02 14:18:00",100,"2018-11-02 00:01:00",76.9,"2018-11-02 09:39:00",13.26,"2018-11-02 06:12:00",12.71,"2018-11-02 04:20:00",92.3,36.44
"2018-11-04 00:00:00",268,29.39,"2018-11-03 10:01:00",20.88,"2018-11-03 23:11:00",100,"2018-11-03 17:54:00",65.27,"2018-11-03 09:51:00",13.26,"2018-11-03 06:05:00",12.71,"2018-11-03 05:13:00",86.8,39.41
"2018-11-05 00:00:00",269,27.47,"2018-11-04 08:29:00",19.91,"2018-11-04 20:28:00",100,"2018-11-04 00:38:00",73.87,"2018-11-04 08:25:00",13.26,"2018-11-04 06:18:00",12.7,"2018-11-04 05:18:00",85.9,33.72
"2018-11-06 00:00:00",270,27.42,"2018-11-05 10:44:00",19.82,"2018-11-05 04:23:00",100,"2018-11-05 03:58:00",73.02,"2018-11-05 01:16:00",13.28,"2018-11-05 06:12:00",12.71,"2018-11-05 05:12:00",84,35.5
"2018-11-07 00:00:00",271,29.4,"2018-11-06 11:29:00",20.48,"2018-11-06 03:54:00",100,"2018-11-06 00:01:00",73.55,"2018-11-06 10:22:00",13.28,"2018-11-06 06:15:00",12.7,"2018-11-06 05:13:00",88.6,40.39
"2018-11-08 00:00:00",272,28.49,"2018-11-07 09:45:00",19.82,"2018-11-07 06:14:00",100,"2018-11-07 00:01:00",76.75,"2018-11-07 09:39:00",13.29,"2018-11-07 06:44:00",12.7,"2018-11-07 04:56:00",86.8,35.97
"2018-11-09 00:00:00",273,28.82,"2018-11-08 12:44:00",20.14,"2018-11-08 04:01:00",100,"2018-11-08 00:25:00",74.07,"2018-11-08 09:35:00",13.28,"2018-11-08 06:16:00",12.7,"2018-11-08 04:44:00",88.2,37.31
"2018-11-10 00:00:00",274,29.61,"2018-11-09 11:22:00",21.02,"2018-11-09 05:17:00",100,"2018-11-09 00:01:00",70.2,"2018-11-09 11:21:00",13.28,"2018-11-09 06:20:00",12.7,"2018-11-09 04:36:00",88.3,41.35
"2018-11-11 00:00:00",275,29.3,"2018-11-10 10:51:00",21.19,"2018-11-10 21:06:00",100,"2018-11-10 00:01:00",69.41,"2018-11-10 10:40:00",13.26,"2018-11-10 06:28:00",12.69,"2018-11-10 05:31:00",92.4,39.31
"2018-11-12 00:00:00",276,28.34,"2018-11-11 09:22:00",20.69,"2018-11-11 05:15:00",100,"2018-11-11 00:01:00",76.45,"2018-11-11 10:33:00",13.26,"2018-11-11 06:16:00",12.7,"2018-11-11 04:26:00",83.6,37.1
"2018-11-13 00:00:00",277,28.96,"2018-11-12 10:46:00",21.51,"2018-11-12 20:02:00",100,"2018-11-12 00:01:00",76.23,"2018-11-12 09:31:00",13.25,"2018-11-12 06:34:00",12.71,"2018-11-12 04:56:00",87.3,37.46
"2018-11-14 00:00:00",278,28.78,"2018-11-13 10:05:00",21.06,"2018-11-13 02:50:00",100,"2018-11-13 00:18:00",76.21,"2018-11-13 10:02:00",13.26,"2018-11-13 06:42:00",12.7,"2018-11-13 04:42:00",90.7,36.96
"2018-11-15 00:00:00",279,28.66,"2018-11-14 10:57:00",20.82,"2018-11-14 01:55:00",100,"2018-11-14 01:19:00",74.63,"2018-11-14 10:58:00",13.26,"2018-11-14 06:18:00",12.69,"2018-11-14 05:11:00",87.5,37.21
"2018-11-16 00:00:00",280,28.96,"2018-11-15 12:52:00",20.01,"2018-11-15 04:12:00",100,"2018-11-15 02:38:00",73.11,"2018-11-15 11:39:00",13.26,"2018-11-15 06:14:00",12.7,"2018-11-15 04:59:00",85.4,38.27
"2018-11-17 00:00:00",281,28.61,"2018-11-16 11:22:00",21.15,"2018-11-16 00:15:00",100,"2018-11-16 00:01:00",76.76,"2018-11-16 11:26:00",13.26,"2018-11-16 06:33:00",12.7,"2018-11-16 04:58:00",85.2,36.86
"2018-11-18 00:00:00",282,29.62,"2018-11-17 09:22:00",20.87,"2018-11-17 05:06:00",100,"2018-11-17 00:01:00",68.02,"2018-11-17 09:20:00",13.27,"2018-11-17 06:19:00",12.7,"2018-11-17 05:16:00",88.2,39.39
"2018-11-19 00:00:00",283,29.69,"2018-11-18 12:30:00",21.17,"2018-11-18 23:10:00",100,"2018-11-18 00:01:00",72.74,"2018-11-18 08:30:00",13.26,"2018-11-18 06:27:00",12.7,"2018-11-18 04:40:00",88.1,39.22
"2018-11-20 00:00:00",284,30.15,"2018-11-19 09:54:00",20.75,"2018-11-19 04:35:00",100,"2018-11-19 00:01:00",69.49,"2018-11-19 08:28:00",13.26,"2018-11-19 06:17:00",12.69,"2018-11-19 05:15:00",90.3,39.4
"2018-11-21 00:00:00",285,25.97,"2018-11-20 08:43:00",21.46,"2018-11-20 02:07:00",100,"2018-11-20 00:23:00",87,"2018-11-20 11:08:00",13.25,"2018-11-20 06:21:00",12.69,"2018-11-20 05:09:00",83,32.18
"2018-11-22 00:00:00",286,25.43,"2018-11-21 09:05:00",21.24,"2018-11-21 18:37:00",100,"2018-11-21 00:01:00",87.3,"2018-11-21 09:00:00",13.26,"2018-11-21 07:31:00",12.7,"2018-11-21 05:45:00",84,31.25
"2018-11-23 00:00:00",287,28.85,"2018-11-22 10:57:00",21.01,"2018-11-22 06:16:00",100,"2018-11-22 00:01:00",73.04,"2018-11-22 10:59:00",13.26,"2018-11-22 06:14:00",12.69,"2018-11-22 05:27:00",88.6,38.06
"2018-11-24 00:00:00",288,29.45,"2018-11-23 09:47:00",21.14,"2018-11-23 00:55:00",100,"2018-11-23 00:49:00",74.43,"2018-11-23 09:47:00",13.26,"2018-11-23 06:09:00",12.69,"2018-11-23 04:01:00",88.6,39.06
"2018-11-25 00:00:00",289,29.09,"2018-11-24 11:52:00",20.44,"2018-11-24 05:47:00",100,"2018-11-24 00:01:00",73.87,"2018-11-24 11:53:00",13.28,"2018-11-24 06:22:00",12.69,"2018-11-24 04:54:00",91.9,40.58
"2018-11-26 00:00:00",290,29.46,"2018-11-25 10:57:00",20.98,"2018-11-25 02:30:00",100,"2018-11-25 00:01:00",75.31,"2018-11-25 10:33:00",13.26,"2018-11-25 06:16:00",12.69,"2018-11-25 05:22:00",87.2,40.25
"2018-11-27 00:00:00",291,29.24,"2018-11-26 09:42:00",20.95,"2018-11-26 05:36:00",100,"2018-11-26 00:01:00",70.42,"2018-11-26 09:43:00",13.26,"2018-11-26 06:54:00",12.69,"2018-11-26 05:01:00",88.2,40.32
"2018-11-28 00:00:00",292,28.96,"2018-11-27 12:51:00",20.45,"2018-11-27 05:39:00",100,"2018-11-27 00:01:00",69.03,"2018-11-27 12:48:00",13.28,"2018-11-27 06:25:00",12.68,"2018-11-27 04:45:00",93,40.53
"2018-11-29 00:00:00",293,28.95,"2018-11-28 11:07:00",20.82,"2018-11-28 01:06:00",100,"2018-11-28 00:01:00",72.97,"2018-11-28 10:29:00",13.26,"2018-11-28 06:21:00",12.68,"2018-11-28 04:38:00",92.5,39.57
"2018-11-30 00:00:00",294,26.15,"2018-11-29 11:46:00",20.58,"2018-11-29 03:16:00",100,"2018-11-29 00:01:00",84.5,"2018-11-29 11:46:00",13.27,"2018-11-29 06:23:00",12.68,"2018-11-29 05:13:00",89.6,33.08
"2018-12-01 00:00:00",295,28.9,"2018-11-30 11:41:00",20.22,"2018-11-30 01:03:00",100,"2018-11-30 00:32:00",70.68,"2018-11-30 10:38:00",13.28,"2018-11-30 06:28:00",12.7,"2018-11-30 05:43:00",94.9,39.74
"2018-12-02 00:00:00",296,28.72,"2018-12-01 11:25:00",20.9,"2018-12-01 02:18:00",100,"2018-12-01 00:37:00",74.23,"2018-12-01 11:27:00",13.27,"2018-12-01 06:23:00",12.69,"2018-12-01 05:33:00",90.6,39.98
"2018-12-03 00:00:00",297,28.66,"2018-12-02 12:33:00",20.58,"2018-12-02 02:01:00",100,"2018-12-02 00:01:00",72.46,"2018-12-02 11:39:00",13.26,"2018-12-02 06:26:00",12.69,"2018-12-02 04:54:00",90.3,38.82
"2018-12-04 00:00:00",298,27.95,"2018-12-03 08:30:00",20.17,"2018-12-03 06:06:00",100,"2018-12-03 00:01:00",74.36,"2018-12-03 08:31:00",13.28,"2018-12-03 06:21:00",12.68,"2018-12-03 04:31:00",92.2,34.68
"2018-12-05 00:00:00",299,28.6,"2018-12-04 11:41:00",20,"2018-12-04 04:01:00",100,"2018-12-04 03:34:00",73.97,"2018-12-04 11:37:00",13.28,"2018-12-04 06:27:00",12.69,"2018-12-04 05:10:00",93.6,38.89
"2018-12-06 00:00:00",300,29.24,"2018-12-05 08:43:00",19.72,"2018-12-05 03:10:00",100,"2018-12-05 00:54:00",50.95,"2018-12-05 05:58:00",13.26,"2018-12-05 06:25:00",12.69,"2018-12-05 05:43:00",80.6,39.42
"2018-12-07 00:00:00",301,29.17,"2018-12-06 11:46:00",19.33,"2018-12-06 04:01:00",100,"2018-12-06 00:01:00",71.46,"2018-12-06 10:06:00",13.29,"2018-12-06 06:11:00",12.69,"2018-12-06 05:19:00",8.51,39.06
